algorithm,pair_index,m,n,cells,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSCore,165,185,313,57905,0.0230748,12669.2,40.5352,40.5352,343,0,0,0,0,0,0.022811,0.000276,-1.2176e-05,ok,1
BBMSInter,165,185,313,57905,0.00285227,12669.2,40.5352,40.5352,795,0,0,0,0,0,0,0.002865,-1.2732e-05,ok,1
BBMSDppInstant,165,185,313,57905,0.00989782,12669.2,40.5352,40.5352,3102,0,0,0,0,0,0.009911,0,-1.318e-05,ok,1
BBMSDppStepwise,165,185,313,57905,0.0105728,12669.2,40.5352,40.5352,3009,0,0,0,0,0,0,0.010585,-1.2195e-05,ok,1
DijkstraPrims,165,185,313,57905,0.00371206,12669.2,40.5352,40.5352,331,0,0,0,0,0,0.003529,0.000197,-1.3945e-05,ok,1
BBMSCore,165,185,313,57905,0.0230789,12669.2,40.5352,40.5352,343,0,0,0,0,0,0.022916,0.000176,-1.3075e-05,ok,2
BBMSInter,165,185,313,57905,0.00296915,12669.2,40.5352,40.5352,795,0,0,0,0,0,0.002984,0,-1.4847e-05,ok,2
BBMSDppInstant,165,185,313,57905,0.0098394,12669.2,40.5352,40.5352,3102,0,0,0,0,0,0.009852,0,-1.2599e-05,ok,2
BBMSDppStepwise,165,185,313,57905,0.0104328,12669.2,40.5352,40.5352,3009,0,0,0,0,0,0.000295,0.01015,-1.2208e-05,ok,2
DijkstraPrims,165,185,313,57905,0.00373407,12669.2,40.5391,40.5391,331,0,0,0,0,0,0.003559,0.000188,-1.2931e-05,ok,2
BBMSCore,166,185,1380,255300,0.206919,7720.36,40.5391,40.5391,1515,0,0,0,0,0,0.206934,0,-1.4624e-05,ok,0
BBMSInter,166,185,1380,255300,0.0136205,7720.36,40.543,40.543,3510,0,0,0,0,0,0.003158,0.010476,-1.3542e-05,ok,0
BBMSDppInstant,166,185,1380,255300,0.0511862,7720.36,40.543,58.2422,13954,0,0,0,0,1,0.040859,0.01016,0.000167158,ok,0
BBMSDppStepwise,166,185,1380,255300,0.0631169,7720.36,40.543,54.9727,13120,0,0,0,0,0,0.053599,0.009531,-1.3134e-05,ok,0
DijkstraPrims,166,185,1380,255300,0.0396887,7720.36,40.543,40.543,3305,0,0,0,0,0,0.029596,0.010104,-1.1277e-05,ok,0
BBMSCore,166,185,1380,255300,0.207507,7720.36,40.543,40.543,1515,0,0,0,0,1,0.207511,0,-4.205e-06,ok,1
BBMSInter,166,185,1380,255300,0.0134065,7720.36,40.543,40.543,3510,0,0,0,0,0,0.013417,0,-1.0464e-05,ok,1
BBMSDppInstant,166,185,1380,255300,0.0514491,7720.36,40.543,58.2344,13954,0,0,0,0,1,0.022042,0.029408,-9.27e-07,ok,1
BBMSDppStepwise,166,185,1380,255300,0.0640009,7720.36,40.543,54.9766,13120,0,0,0,0,1,0.044282,0.019722,-3.103e-06,ok,1
DijkstraPrims,166,185,1380,255300,0.0395857,7720.36,40.543,40.543,3305,0,0,0,0,0,0.029532,0.010065,-1.1266e-05,ok,1
BBMSCore,166,185,1380,255300,0.20684,7720.36,40.543,40.543,1515,0,0,0,0,0,0.206506,0.000347,-1.3394e-05,ok,2
BBMSInter,166,185,1380,255300,0.0137327,7720.36,40.543,40.543,3510,0,0,0,0,0,0.013743,0,-1.0264e-05,ok,2
BBMSDppInstant,166,185,1380,255300,0.0504836,7720.36,40.543,58.2344,13954,0,0,0,0,1,0.031058,0.01942,5.585e-06,ok,2
BBMSDppStepwise,166,185,1380,255300,0.0637947,7720.36,40.543,55,13120,0,0,0,0,0,0.043283,0.020524,-1.2344e-05,ok,2
DijkstraPrims,166,185,1380,255300,0.0394363,7720.36,40.543,40.543,3305,0,0,0,0,0,0.02934,0.010109,-1.2694e-05,ok,2
BBMSCore,167,185,1118,206830,0.285391,109534,40.5469,40.5469,1229,0,0,0,0,5,0.285253,0,0.000138164,ok,0
BBMSInter,167,185,1118,206830,0.01366,109534,40.5469,40.5469,2845,0,0,0,0,0,0.003854,0.009817,-1.105e-05,ok,0
BBMSDppInstant,167,185,1118,206830,0.0357924,109534,40.5469,46.4648,10928,0,0,0,0,0,0.015934,0.01987,-1.1626e-05,ok,0
BBMSDppStepwise,167,185,1118,206830,0.0399524,109534,40.5469,45.6172,10733,0,0,0,0,0,0.00962,0.030346,-1.3575e-05,ok,0
DijkstraPrims,167,185,1118,206830,0.00177155,109534,40.5508,40.5508,161,0,0,0,0,0,0.001783,0,-1.1445e-05,ok,0
BBMSCore,167,185,1118,206830,0.285092,109534,40.5508,40.5508,1229,0,0,0,0,0,0.285107,0,-1.5005e-05,ok,1
BBMSInter,167,185,1118,206830,0.0136367,109534,40.5508,40.5508,2845,0,0,0,0,0,0.013647,0,-1.0271e-05,ok,1
BBMSDppInstant,167,185,1118,206830,0.0365163,109534,40.5508,46.4688,10928,0,0,0,0,0,0.007131,0.029399,-1.3657e-05,ok,1
BBMSDppStepwise,167,185,1118,206830,0.0401901,109534,40.5508,45.6172,10733,0,0,0,0,0,0.010974,0.029231,-1.4895e-05,ok,1
DijkstraPrims,167,185,1118,206830,0.00179243,109534,40.5508,40.5508,161,0,0,0,0,0,0.00171,9.5e-05,-1.2575e-05,ok,1
BBMSCore,167,185,1118,206830,0.28501,109534,40.5508,40.5508,1229,0,0,0,0,1,0.285012,0,-2.188e-06,ok,2
BBMSInter,167,185,1118,206830,0.0137582,109534,40.5508,40.5508,2845,0,0,0,0,0,0.013772,0,-1.3779e-05,ok,2
BBMSDppInstant,167,185,1118,206830,0.0365427,109534,40.5508,46.4805,10928,0,0,0,0,0,0.016783,0.019774,-1.4257e-05,ok,2
BBMSDppStepwise,167,185,1118,206830,0.0397861,109534,40.5508,45.6133,10733,0,0,0,0,0,0.020363,0.019437,-1.3891e-05,ok,2
DijkstraPrims,167,185,1118,206830,0.00177092,109534,40.5508,40.5508,161,0,0,0,0,0,0.001782,0,-1.1078e-05,ok,2
BBMSCore,168,185,58,10730,0.00102972,13093,40.5547,40.5547,65,0,0,0,0,0,0.001041,0,-1.1281e-05,ok,0
BBMSInter,168,185,58,10730,0.000469931,13093,40.5547,40.5547,149,0,0,0,0,0,0.000456,2.4e-05,-1.0069e-05,ok,0
BBMSDppInstant,168,185,58,10730,0.00193355,13093,40.5586,40.5586,589,0,0,0,0,0,0.001945,0,-1.1445e-05,ok,0
BBMSDppStepwise,168,185,58,10730,0.00217407,13093,40.5586,40.5586,551,0,0,0,0,0,0.002075,0.00011,-1.0928e-05,ok,0
DijkstraPrims,168,185,58,10730,0.00130206,13093,40.5586,40.5586,95,0,0,0,0,0,0.001312,0,-9.944e-06,ok,0
BBMSCore,168,185,58,10730,0.00102735,13093,40.5586,40.5586,65,0,0,0,0,0,0.001037,0,-9.647e-06,ok,1
BBMSInter,168,185,58,10730,0.000483842,13093,40.5586,40.5586,149,0,0,0,0,0,0.000495,0,-1.1158e-05,ok,1
BBMSDppInstant,168,185,58,10730,0.00179909,13093,40.5586,40.5586,589,0,0,0,0,0,0.00181,0,-1.0914e-05,ok,1
BBMSDppStepwise,168,185,58,10730,0.00199772,13093,40.5586,40.5586,551,0,0,0,0,0,0.002008,0,-1.0281e-05,ok,1
DijkstraPrims,168,185,58,10730,0.00129451,13093,40.5586,40.5586,95,0,0,0,0,0,0.001305,0,-1.049e-05,ok,1
BBMSCore,168,185,58,10730,0.00102878,13093,40.5586,40.5586,65,0,0,0,0,0,0.001039,0,-1.0217e-05,ok,2
BBMSInter,168,185,58,10730,0.000465761,13093,40.5586,40.5586,149,0,0,0,0,0,0.000451,2.5e-05,-1.0239e-05,ok,2
BBMSDppInstant,168,185,58,10730,0.00182023,13093,40.5586,40.5586,589,0,0,0,0,0,0.001831,0,-1.0765e-05,ok,2
BBMSDppStepwise,168,185,58,10730,0.0022326,13093,40.5586,40.5586,551,0,0,0,0,1,0,0.002231,1.6e-06,ok,2
DijkstraPrims,168,185,58,10730,0.0012917,13093,40.5586,40.5586,95,0,0,0,0,0,0.001302,0,-1.0302e-05,ok,2
BBMSCore,169,185,1917,354645,0.374398,18797.8,40.5625,40.5625,2102,0,0,0,0,0,0.374414,0,-1.5893e-05,ok,0
BBMSInter,169,185,1917,354645,0.026185,18797.8,40.5625,40.5625,4872,0,0,0,0,0,0.006203,0.019993,-1.0989e-05,ok,0
BBMSDppInstant,169,185,1917,354645,0.0730728,18797.8,40.5625,78.2227,19106,0,0,0,0,0,0.021817,0.051269,-1.3219e-05,ok,0
BBMSDppStepwise,169,185,1917,354645,0.085605,18797.8,40.5625,75.4922,18408,0,0,0,0,0,0.055627,0.029991,-1.3013e-05,ok,0
DijkstraPrims,169,185,1917,354645,0.0244714,18797.8,40.5625,40.5625,1985,0,0,0,0,0,0.024483,0,-1.1591e-05,ok,0
BBMSCore,169,185,1917,354645,0.374915,18797.8,40.5625,40.5625,2102,0,0,0,0,2,0.364737,0.009977,0.00020127,ok,1
BBMSInter,169,185,1917,354645,0.0268613,18797.8,40.5625,40.5625,4872,0,0,0,0,0,0.017005,0.009868,-1.1679e-05,ok,1
BBMSDppInstant,169,185,1917,354645,0.0721684,18797.8,40.5625,78.2266,19106,0,0,0,0,0,0.042457,0.029725,-1.3621e-05,ok,1
BBMSDppStepwise,169,185,1917,354645,0.0855569,18797.8,40.5625,75.4922,18408,0,0,0,0,1,0.055626,0.029933,-2.063e-06,ok,1
DijkstraPrims,169,185,1917,354645,0.0248582,18797.8,40.5625,40.5625,1985,0,0,0,0,0,0.014797,0.010073,-1.1804e-05,ok,1
BBMSCore,169,185,1917,354645,0.374225,18797.8,40.5625,40.5625,2102,0,0,0,0,0,0.374241,0,-1.6134e-05,ok,2
BBMSInter,169,185,1917,354645,0.0271357,18797.8,40.5625,40.5625,4872,0,0,0,0,0,0.016965,0.010185,-1.4342e-05,ok,2
BBMSDppInstant,169,185,1917,354645,0.0738327,18797.8,40.5625,78.2227,19106,0,0,0,0,1,0.063882,0.009939,1.1712e-05,ok,2
BBMSDppStepwise,169,185,1917,354645,0.0874928,18797.8,40.5625,75.5,18408,0,0,0,0,0,0.058405,0.0291,-1.2174e-05,ok,2
DijkstraPrims,169,185,1917,354645,0.0244794,18797.8,40.5625,40.5625,1985,0,0,0,0,0,0.024491,0,-1.1583e-05,ok,2
BBMSCore,170,185,249,46065,0.0272103,35686.6,40.5664,40.5664,273,0,0,0,0,0,0.027223,0,-1.2712e-05,ok,0
BBMSInter,170,185,249,46065,0.00290274,35686.6,40.5664,40.5664,633,0,0,0,0,0,0.002915,0,-1.2263e-05,ok,0
BBMSDppInstant,170,185,249,46065,0.00734457,35686.6,40.5664,40.5664,2401,0,0,0,0,0,0.007355,0,-1.0433e-05,ok,0
BBMSDppStepwise,170,185,249,46065,0.00761544,35686.6,40.5703,40.5703,2384,0,0,0,0,0,0.007627,0,-1.1562e-05,ok,0
DijkstraPrims,170,185,249,46065,0.00325613,35686.6,40.5703,40.5703,340,0,0,0,0,0,0,0.003266,-9.874e-06,ok,0
BBMSCore,170,185,249,46065,0.0272463,35686.6,40.5703,40.5703,273,0,0,0,0,0,0.027259,0,-1.2734e-05,ok,1
BBMSInter,170,185,249,46065,0.00300814,35686.6,40.5703,40.5703,633,0,0,0,0,0,0.003019,0,-1.0855e-05,ok,1
BBMSDppInstant,170,185,249,46065,0.00741741,35686.6,40.5703,40.5703,2401,0,0,0,0,0,0.007429,0,-1.1588e-05,ok,1
BBMSDppStepwise,170,185,249,46065,0.00758549,35686.6,40.5703,40.5703,2384,0,0,0,0,0,0.007598,0,-1.2509e-05,ok,1
DijkstraPrims,170,185,249,46065,0.00323264,35686.6,40.5742,40.5742,340,0,0,0,0,0,0.002919,0.000324,-1.0358e-05,ok,1
BBMSCore,170,185,249,46065,0.0272389,35686.6,40.5742,40.5742,273,0,0,0,0,0,0.02725,0,-1.1121e-05,ok,2
BBMSInter,170,185,249,46065,0.00296269,35686.6,40.5742,40.5742,633,0,0,0,0,0,0.002976,0,-1.3307e-05,ok,2
BBMSDppInstant,170,185,249,46065,0.00708775,35686.6,40.5742,40.5742,2401,0,0,0,0,0,0,0.007099,-1.1247e-05,ok,2
BBMSDppStepwise,170,185,249,46065,0.00801718,35686.6,40.5742,40.5742,2384,0,0,0,0,1,0.007809,0,0.000208184,ok,2
DijkstraPrims,170,185,249,46065,0.00320814,35686.6,40.5742,40.5742,340,0,0,0,0,0,0.003219,0,-1.0861e-05,ok,2
BBMSCore,171,185,455,84175,0.0396956,21496,40.5781,40.5781,499,0,0,0,0,0,0.039707,0,-1.1364e-05,ok,0
BBMSInter,171,185,455,84175,0.00512305,21496,40.5781,40.5781,1156,0,0,0,0,0,0.005135,0,-1.1945e-05,ok,0
BBMSDppInstant,171,185,455,84175,0.016358,21496,40.5781,40.5781,4860,0,0,0,0,0,0.00653,0.009839,-1.0977e-05,ok,0
BBMSDppStepwise,171,185,455,84175,0.0196688,21496,40.5781,40.5781,4350,0,0,0,0,0,0.019682,0,-1.3194e-05,ok,0
DijkstraPrims,171,185,455,84175,0.0103452,21496,40.5781,40.5781,893,0,0,0,0,0,0.000124,0.010233,-1.179e-05,ok,0
BBMSCore,171,185,455,84175,0.039666,21496,40.5781,40.5781,499,0,0,0,0,0,0.039643,3.5e-05,-1.197e-05,ok,1
BBMSInter,171,185,455,84175,0.00518204,21496,40.5781,40.5781,1156,0,0,0,0,0,0,0.005193,-1.0963e-05,ok,1
BBMSDppInstant,171,185,455,84175,0.0164318,21496,40.5781,40.5781,4860,0,0,0,0,0,0.006397,0.010045,-1.0222e-05,ok,1
BBMSDppStepwise,171,185,455,84175,0.0197501,21496,40.5781,40.5781,4350,0,0,0,0,0,0.019762,0,-1.19e-05,ok,1
DijkstraPrims,171,185,455,84175,0.0103156,21496,40.5781,40.5781,893,0,0,0,0,0,5.9e-05,0.010269,-1.2366e-05,ok,1
BBMSCore,171,185,455,84175,0.0396319,21496,40.5781,40.5781,499,0,0,0,0,0,0.039645,0,-1.306e-05,ok,2
BBMSInter,171,185,455,84175,0.00506302,21496,40.5781,40.5781,1156,0,0,0,0,0,0.00482,0.000253,-9.976e-06,ok,2
BBMSDppInstant,171,185,455,84175,0.0166866,21496,40.5781,40.5781,4860,0,0,0,0,0,0.016702,0,-1.537e-05,ok,2
BBMSDppStepwise,171,185,455,84175,0.0201962,21496,40.5781,40.5781,4350,0,0,0,0,0,0.02021,0,-1.3751e-05,ok,2
DijkstraPrims,171,185,455,84175,0.0103424,21496,40.5781,40.5781,893,0,0,0,0,0,0.010355,0,-1.2646e-05,ok,2
BBMSCore,172,185,20006,3701110,26.8339,1.51702e+06,40.582,89.2305,22023,0,0,0,0,92,26.7936,0.0397,0.000536855,ok,0
BBMSInter,172,185,20006,3701110,0.464363,1.51702e+06,40.582,202.199,50938,0,0,0,0,3,0.423939,0.040398,2.6173e-05,ok,0
BBMSDppInstant,172,185,20006,3701110,1.25969,1.51702e+06,40.582,811.504,208168,0,0,0,0,3,0.929139,0.330538,1.6843e-05,ok,0
BBMSDppStepwise,172,185,20006,3701110,1.71954,1.51702e+06,40.5859,745.82,190853,0,0,0,0,6,1.47923,0.240276,4.0867e-05,ok,0
DijkstraPrims,172,185,20006,3701110,0.414791,1.51702e+06,40.5859,83.3477,25915,0,0,0,0,4,0.364949,0.049785,5.7218e-05,ok,0
BBMSCore,172,185,20006,3701110,26.8763,1.51702e+06,40.5859,89.2305,22023,0,0,0,0,83,26.8454,0.029999,0.000897518,ok,1
BBMSInter,172,185,20006,3701110,0.464676,1.51702e+06,40.5859,202.199,50938,0,0,0,0,4,0.394626,0.070021,2.8815e-05,ok,1
BBMSDppInstant,172,185,20006,3701110,1.27114,1.51702e+06,40.5859,811.508,208168,0,0,0,0,3,1.01215,0.258971,1.833e-05,ok,1
BBMSDppStepwise,172,185,20006,3701110,1.73139,1.51702e+06,40.5859,745.812,190853,0,0,0,0,12,1.49171,0.239577,0.000105018,ok,1
DijkstraPrims,172,185,20006,3701110,0.42161,1.51702e+06,40.5859,83.4492,25915,0,0,0,0,2,0.371265,0.050332,1.2849e-05,ok,1
BBMSCore,172,185,20006,3701110,26.755,1.51702e+06,40.5859,89.25,22023,0,0,0,0,112,26.7142,0.039996,0.000766099,ok,2
BBMSInter,172,185,20006,3701110,0.463153,1.51702e+06,40.5859,202.195,50938,0,0,0,0,0,0.402685,0.060484,-1.6411e-05,ok,2
BBMSDppInstant,172,185,20006,3701110,1.25215,1.51702e+06,40.5859,811.512,208168,0,0,0,0,8,1.00288,0.24919,7.4976e-05,ok,2
BBMSDppStepwise,172,185,20006,3701110,1.70809,1.51702e+06,40.5859,745.832,190853,0,0,0,0,5,1.498,0.210061,3.4104e-05,ok,2
DijkstraPrims,172,185,20006,3701110,0.418345,1.51702e+06,40.5859,83.4531,25915,0,0,0,0,0,0.358263,0.060099,-1.6529e-05,ok,2
BBMSCore,173,185,1899,351315,0.595018,2.08472e+07,40.5898,40.5898,2082,0,0,0,0,2,0.594637,0,0.000381152,ok,0
BBMSInter,173,185,1899,351315,0.0191306,2.08472e+07,40.5898,40.5898,4827,0,0,0,0,0,0.009449,0.009692,-1.0369e-05,ok,0
BBMSDppInstant,173,185,1899,351315,0.0678492,2.08472e+07,40.5898,77.2422,18917,0,0,0,0,0,0.047726,0.020135,-1.1834e-05,ok,0
BBMSDppStepwise,173,185,1899,351315,0.078274,2.08472e+07,40.5898,74.0508,18062,0,0,0,0,0,0.048046,0.030242,-1.397e-05,ok,0
DijkstraPrims,173,185,1899,351315,0.0512987,2.08472e+07,40.5898,40.5898,3846,0,0,0,0,1,0.051303,0,-4.285e-06,ok,0
BBMSCore,173,185,1899,351315,0.594448,2.08472e+07,40.5898,40.5898,2082,0,0,0,0,2,0.59445,0,-1.71e-06,ok,1
BBMSInter,173,185,1899,351315,0.0190141,2.08472e+07,40.5898,40.5898,4827,0,0,0,0,0,0.008883,0.010142,-1.0942e-05,ok,1
BBMSDppInstant,173,185,1899,351315,0.0676173,2.08472e+07,40.5898,77.2539,18917,0,0,0,0,0,0.047516,0.020114,-1.2701e-05,ok,1
BBMSDppStepwise,173,185,1899,351315,0.0797666,2.08472e+07,40.5898,73.8945,18062,0,0,0,0,1,0.069985,0.009786,-4.371e-06,ok,1
DijkstraPrims,173,185,1899,351315,0.0510751,2.08472e+07,40.5898,40.5898,3846,0,0,0,0,0,0.031208,0.01988,-1.2877e-05,ok,1
BBMSCore,173,185,1899,351315,0.594581,2.08472e+07,40.5898,40.5898,2082,0,0,0,0,3,0.59415,0.000276,0.000155119,ok,2
BBMSInter,173,185,1899,351315,0.018999,2.08472e+07,40.5898,40.5898,4827,0,0,0,0,0,0.019012,0,-1.3047e-05,ok,2
BBMSDppInstant,173,185,1899,351315,0.0657412,2.08472e+07,40.5898,77.2188,18917,0,0,0,0,1,0.055969,0.009763,9.243e-06,ok,2
BBMSDppStepwise,173,185,1899,351315,0.0769595,2.08472e+07,40.5898,74.0352,18062,0,0,0,0,1,0.056916,0.020045,-1.451e-06,ok,2
DijkstraPrims,173,185,1899,351315,0.0508634,2.08472e+07,40.5938,40.5938,3846,0,0,0,0,0,0.050787,8.8e-05,-1.1555e-05,ok,2
BBMSCore,174,185,63,11655,0.00123727,12919.1,40.5977,40.5977,71,0,0,0,0,0,0.001249,0,-1.1733e-05,ok,0
BBMSInter,174,185,63,11655,0.000581367,12919.1,40.5977,40.5977,162,0,0,0,0,0,0.000564,3e-05,-1.2633e-05,ok,0
BBMSDppInstant,174,185,63,11655,0.0021232,12919.1,40.5977,40.5977,626,0,0,0,0,0,0,0.002135,-1.18e-05,ok,0
BBMSDppStepwise,174,185,63,11655,0.0023555,12919.1,40.5977,40.5977,600,0,0,0,0,0,0.002368,0,-1.2504e-05,ok,0
DijkstraPrims,174,185,63,11655,0.00135438,12919.1,40.5977,40.5977,101,0,0,0,0,0,0.001367,0,-1.2617e-05,ok,0
BBMSCore,174,185,63,11655,0.00120751,12919.1,40.5977,40.5977,71,0,0,0,0,0,0.001219,0,-1.1489e-05,ok,1
BBMSInter,174,185,63,11655,0.000559249,12919.1,40.6016,40.6016,162,0,0,0,0,0,0.000542,2.8e-05,-1.0751e-05,ok,1
BBMSDppInstant,174,185,63,11655,0.00210905,12919.1,40.6016,40.6016,626,0,0,0,0,0,0.002121,0,-1.1949e-05,ok,1
BBMSDppStepwise,174,185,63,11655,0.0023129,12919.1,40.6016,40.6016,600,0,0,0,0,0,0.002324,0,-1.1099e-05,ok,1
DijkstraPrims,174,185,63,11655,0.00134659,12919.1,40.6016,40.6016,101,0,0,0,0,0,0.001359,0,-1.241e-05,ok,1
BBMSCore,174,185,63,11655,0.00121988,12919.1,40.6016,40.6016,71,0,0,0,0,0,0.00117,6.2e-05,-1.2122e-05,ok,2
BBMSInter,174,185,63,11655,0.000567982,12919.1,40.6016,40.6016,162,0,0,0,0,0,0.000552,2.8e-05,-1.2018e-05,ok,2
BBMSDppInstant,174,185,63,11655,0.00212824,12919.1,40.6016,40.6016,626,0,0,0,0,0,0.002141,0,-1.2756e-05,ok,2
BBMSDppStepwise,174,185,63,11655,0.00235159,12919.1,40.6016,40.6016,600,0,0,0,0,0,0.002365,0,-1.3407e-05,ok,2
DijkstraPrims,174,185,63,11655,0.00135815,12919.1,40.6016,40.6016,101,0,0,0,0,0,0.001372,0,-1.3855e-05,ok,2
BBMSCore,175,185,2142,396270,0.666338,15382.3,40.6055,40.6055,2346,0,0,0,0,4,0.66619,0,0.000147591,ok,0
BBMSInter,175,185,2142,396270,0.0207725,15382.3,40.6055,40.6055,5442,0,0,0,0,0,0.010989,0.009795,-1.1526e-05,ok,0
BBMSDppInstant,175,185,2142,396270,0.0865787,15382.3,40.6055,88.6094,21863,0,0,0,0,0,0.076518,0.010074,-1.3277e-05,ok,0
BBMSDppStepwise,175,185,2142,396270,0.102652,15382.3,40.6055,83.7305,20520,0,0,0,0,1,0.082463,0.02019,-5.07e-07,ok,0
DijkstraPrims,175,185,2142,396270,0.0101727,15382.3,40.6055,40.6055,832,0,0,0,0,0,0.010185,0,-1.2256e-05,ok,0
BBMSCore,175,185,2142,396270,0.665547,15382.3,40.6055,40.6055,2346,0,0,0,0,2,0.655638,0.009912,-2.867e-06,ok,1
BBMSInter,175,185,2142,396270,0.0208051,15382.3,40.6055,40.6055,5442,0,0,0,0,0,0.020817,0,-1.1867e-05,ok,1
BBMSDppInstant,175,185,2142,396270,0.0834652,15382.3,40.6055,88.6094,21863,0,0,0,0,0,0.05366,0.029819,-1.3758e-05,ok,1
BBMSDppStepwise,175,185,2142,396270,0.102807,15382.3,40.6055,83.7344,20520,0,0,0,0,0,0.073416,0.029407,-1.5695e-05,ok,1
DijkstraPrims,175,185,2142,396270,0.0101212,15382.3,40.6055,40.6055,832,0,0,0,0,0,0.010135,0,-1.382e-05,ok,1
BBMSCore,175,185,2142,396270,0.666369,15382.3,40.6055,40.6055,2346,0,0,0,0,3,0.666364,0,5.173e-06,ok,2
BBMSInter,175,185,2142,396270,0.0206585,15382.3,40.6055,40.6055,5442,0,0,0,0,0,0.010433,0.01024,-1.4501e-05,ok,2
BBMSDppInstant,175,185,2142,396270,0.0829443,15382.3,40.6055,88.6133,21863,0,0,0,0,0,0.072674,0.010284,-1.3738e-05,ok,2
BBMSDppStepwise,175,185,2142,396270,0.102353,15382.3,40.6055,83.7148,20520,0,0,0,0,0,0.071646,0.03072,-1.3386e-05,ok,2
DijkstraPrims,175,185,2142,396270,0.0100543,15382.3,40.6055,40.6055,832,0,0,0,0,0,0.010067,0,-1.2734e-05,ok,2
BBMSCore,176,313,1380,431940,0.851733,9155.78,40.6094,40.6094,2550,0,0,0,0,2,0.851555,0.000182,-3.506e-06,ok,0
BBMSInter,176,313,1380,431940,0.0632095,9155.78,40.6094,40.6094,5925,0,0,0,0,0,0.053261,0.009962,-1.3538e-05,ok,0
BBMSDppInstant,176,313,1380,431940,0.0913406,9155.78,40.6094,94.5703,23306,0,0,0,0,0,0.061442,0.029912,-1.3435e-05,ok,0
BBMSDppStepwise,176,313,1380,431940,0.100707,9155.78,40.6094,91.8477,22614,0,0,0,0,0,0.080966,0.019756,-1.5259e-05,ok,0
DijkstraPrims,176,313,1380,431940,0.0549986,9155.78,40.6094,40.6094,3730,0,0,0,0,0,0.055013,0,-1.445e-05,ok,0
BBMSCore,176,313,1380,431940,0.858433,9155.78,40.6094,40.6094,2550,0,0,0,0,3,0.848356,0.009944,0.000133246,ok,1
BBMSInter,176,313,1380,431940,0.0634769,9155.78,40.6094,40.6094,5925,0,0,0,0,0,0.043564,0.019927,-1.4122e-05,ok,1
BBMSDppInstant,176,313,1380,431940,0.0911176,9155.78,40.6133,94.5586,23306,0,0,0,0,0,0.029697,0.061435,-1.4442e-05,ok,1
BBMSDppStepwise,176,313,1380,431940,0.100471,9155.78,40.6133,91.8438,22614,0,0,0,0,0,0.080118,0.020367,-1.367e-05,ok,1
DijkstraPrims,176,313,1380,431940,0.0549085,9155.78,40.6133,40.6133,3730,0,0,0,0,0,0.054922,0,-1.3461e-05,ok,1
BBMSCore,176,313,1380,431940,0.853907,9155.78,40.6133,40.6133,2550,0,0,0,0,4,0.853756,0,0.000151297,ok,2
BBMSInter,176,313,1380,431940,0.0637872,9155.78,40.6133,40.6133,5925,0,0,0,0,0,0.053836,0.009966,-1.4785e-05,ok,2
BBMSDppInstant,176,313,1380,431940,0.0913654,9155.78,40.6133,94.5391,23306,0,0,0,0,2,0.061715,0.029638,1.2371e-05,ok,2
BBMSDppStepwise,176,313,1380,431940,0.100692,9155.78,40.6133,91.8438,22614,0,0,0,0,0,0.100707,0,-1.493e-05,ok,2
DijkstraPrims,176,313,1380,431940,0.0543128,9155.78,40.6133,40.6133,3730,0,0,0,0,0,0.054114,0.00021,-1.1184e-05,ok,2
BBMSCore,177,313,1118,349934,0.669335,102299,40.6172,40.6172,2068,0,0,0,0,2,0.669218,0,0.000117004,ok,0
BBMSInter,177,313,1118,349934,0.0553615,102299,40.6172,40.6172,4802,0,0,0,0,0,0.055376,0,-1.4538e-05,ok,0
BBMSDppInstant,177,313,1118,349934,0.0604314,102299,40.6172,74.9922,18285,0,0,0,0,1,0.050531,0.00989,1.0351e-05,ok,0
BBMSDppStepwise,177,313,1118,349934,0.0637612,102299,40.6172,74.5,18157,0,0,0,0,0,0.043799,0.019976,-1.3768e-05,ok,0
DijkstraPrims,177,313,1118,349934,0.00349212,102299,40.6211,40.6211,387,0,0,0,0,0,0.003504,0,-1.1878e-05,ok,0
BBMSCore,177,313,1118,349934,0.669261,102299,40.6211,40.6211,2068,0,0,0,0,1,0.669104,0.000108,4.9017e-05,ok,1
BBMSInter,177,313,1118,349934,0.0553817,102299,40.6211,40.6211,4802,0,0,0,0,0,0.055153,0.000241,-1.2316e-05,ok,1
BBMSDppInstant,177,313,1118,349934,0.0614744,102299,40.6211,74.7188,18285,0,0,0,0,1,0.040848,0.02063,-3.621e-06,ok,1
BBMSDppStepwise,177,313,1118,349934,0.0646995,102299,40.6211,74.4688,18157,0,0,0,0,0,0.034629,0.030085,-1.4525e-05,ok,1
DijkstraPrims,177,313,1118,349934,0.00351915,102299,40.6211,40.6211,387,0,0,0,0,0,0.003532,0,-1.2854e-05,ok,1
BBMSCore,177,313,1118,349934,0.669141,102299,40.6211,40.6211,2068,0,0,0,0,3,0.669126,0,1.5031e-05,ok,2
BBMSInter,177,313,1118,349934,0.0558741,102299,40.6211,40.6211,4802,0,0,0,0,0,0.045778,0.010109,-1.2883e-05,ok,2
BBMSDppInstant,177,313,1118,349934,0.0607935,102299,40.6211,75.0117,18285,0,0,0,0,0,0.031177,0.029629,-1.2524e-05,ok,2
