algorithm,N,sample,runtime_s,frechet_dist,maxrss_before_mb,maxrss_after_mb,minor_faults,major_faults,block_input_ops,block_output_ops,voluntary_ctx_switches,involuntary_ctx_switches,user_time_s,sys_time_s,blocked_time_s,status,repeat
BBMSDppStepwise,3900,0,5.77666,15.3384,7.33984,3248.38,834073,0,0,0,0,19,4.78621,0.990293,0.000156046,ok,1
DijkstraPrims,3900,0,2.61673,15.3384,7.33984,419.816,145837,0,0,0,0,11,2.45633,0.160096,0.00031047,ok,1
BBMSCore,3900,0,18.0352,15.3384,7.33984,351.996,89179,0,0,0,0,79,17.9331,0.099991,0.00204501,ok,2
BBMSInter,3900,0,4.86631,15.3384,7.33984,816.137,208007,0,0,0,0,15,4.59604,0.270072,0.000193557,ok,2
BBMSDppInstant,3900,0,5.55564,15.3384,7.33984,3378.08,867362,0,0,0,0,30,4.46504,1.09005,0.00055559,ok,2
BBMSDppStepwise,3900,0,5.75774,15.3384,7.33984,3248.39,834073,0,0,0,0,21,4.83851,0.918811,0.000427514,ok,2
DijkstraPrims,3900,0,2.60368,15.3384,7.33984,419.777,145837,0,0,0,0,11,2.41333,0.189884,0.000465496,ok,2
BBMSCore,3900,1,17.0168,14.4205,7.34375,352.012,89179,0,0,0,0,66,16.8949,0.120028,0.00192927,ok,0
BBMSInter,3900,1,4.79808,14.4205,7.34375,816.09,208007,0,0,0,0,18,4.55799,0.239842,0.000248918,ok,0
BBMSDppInstant,3900,1,5.589,14.4205,7.34375,3381.38,868205,0,0,0,0,33,4.60896,0.979563,0.000471035,ok,0
BBMSDppStepwise,3900,1,5.70913,14.4205,7.34375,3249.49,834356,0,0,0,0,26,4.66917,1.03963,0.000337783,ok,0
DijkstraPrims,3900,1,4.29591,14.4205,7.34375,700.434,227859,0,0,0,0,16,3.98509,0.310317,0.000504587,ok,0
BBMSCore,3900,1,17.1232,14.4205,7.34375,351.992,89179,0,0,0,0,83,16.9927,0.129936,0.000606883,ok,1
BBMSInter,3900,1,4.79974,14.4205,7.34375,816.098,208007,0,0,0,0,14,4.53962,0.259924,0.000191791,ok,1
BBMSDppInstant,3900,1,5.59203,14.4205,7.34375,3381.4,868205,0,0,0,0,24,4.62159,0.97011,0.00032606,ok,1
BBMSDppStepwise,3900,1,5.7125,14.4205,7.34766,3249.59,834356,0,0,0,0,26,4.76196,0.950167,0.000374559,ok,1
DijkstraPrims,3900,1,4.27633,14.4205,7.34766,700.551,227859,0,0,0,0,19,3.99544,0.280311,0.000573502,ok,1
BBMSCore,3900,1,16.9965,14.4205,7.34766,351.992,89179,0,0,0,0,74,16.9031,0.090011,0.00336595,ok,2
BBMSInter,3900,1,4.80938,14.4205,7.34766,816.117,208007,0,0,0,0,14,4.56884,0.240411,0.000137997,ok,2
BBMSDppInstant,3900,1,5.57744,14.4205,7.34766,3381.41,868205,0,0,0,0,17,4.39695,1.1802,0.000291168,ok,2
BBMSDppStepwise,3900,1,5.73822,14.4205,7.34766,3249.57,834356,0,0,0,0,25,4.81834,0.919526,0.000351601,ok,2
DijkstraPrims,3900,1,4.26783,14.4205,7.34766,700.551,227859,0,0,0,0,15,3.97746,0.289757,0.00061047,ok,2
BBMSCore,3900,2,17.0757,12.0087,7.35156,351.867,89178,0,0,0,0,63,16.9607,0.113554,0.0014161,ok,0
BBMSInter,3900,2,5.08247,12.0087,7.35156,816.09,208006,0,0,0,0,22,4.78253,0.299707,0.000228587,ok,0
BBMSDppInstant,3900,2,5.58783,12.0087,7.35547,3380.73,867943,0,0,0,0,18,4.51748,1.07006,0.000283609,ok,0
BBMSDppStepwise,3900,2,5.74044,12.0087,7.35547,3249.2,834301,0,0,0,0,24,4.7777,0.962326,0.000416517,ok,0
DijkstraPrims,3900,2,0.11473,12.0087,7.35547,31.668,9497,0,0,0,0,3,0.075332,0.039334,6.4067e-05,ok,0
BBMSCore,3900,2,17.1674,12.0087,7.35547,351.992,89178,0,0,0,0,65,17.0556,0.109989,0.00178942,ok,1
BBMSInter,3900,2,5.07635,12.0087,7.35547,816.125,208006,0,0,0,0,24,4.83605,0.239944,0.000354652,ok,1
BBMSDppInstant,3900,2,5.5833,12.0087,7.35547,3380.72,867943,0,0,0,0,22,4.42393,1.15914,0.000231489,ok,1
BBMSDppStepwise,3900,2,5.72676,12.0087,7.35547,3249.27,834301,0,0,0,0,21,4.90638,0.819885,0.000487681,ok,1
DijkstraPrims,3900,2,0.114988,12.0087,7.35547,31.6562,9497,0,0,0,0,1,0.095299,0.019686,2.961e-06,ok,1
BBMSCore,3900,2,17.1203,12.0087,7.35547,351.859,89178,0,0,0,0,67,17.0183,0.100007,0.00198148,ok,2
BBMSInter,3900,2,5.07003,12.0087,7.35547,816,208006,0,0,0,0,17,4.81977,0.250136,0.000122126,ok,2
BBMSDppInstant,3900,2,5.58313,12.0087,7.35547,3380.64,867943,0,0,0,0,24,4.56183,1.02102,0.000277411,ok,2
BBMSDppStepwise,3900,2,5.74255,12.0087,7.35938,3249.23,834301,0,0,0,0,20,4.76314,0.979151,0.000258316,ok,2
DijkstraPrims,3900,2,0.11507,12.0087,7.35938,31.668,9497,0,0,0,0,3,0.083097,0.031956,1.6778e-05,ok,2
BBMSCore,3900,3,15.8958,12.7458,7.36328,352.004,89179,0,0,0,0,64,15.7815,0.111659,0.00261538,ok,0
BBMSInter,3900,3,4.37436,12.7458,7.36719,815.992,208007,0,0,0,0,17,4.1041,0.270053,0.000215812,ok,0
BBMSDppInstant,3900,3,5.55035,12.7458,7.36719,3380.98,868200,0,0,0,0,21,4.51075,1.03941,0.000186496,ok,0
BBMSDppStepwise,3900,3,5.70175,12.7458,7.36719,3249.33,834286,0,0,0,0,23,4.72173,0.979655,0.00036643,ok,0
DijkstraPrims,3900,3,0.265538,12.7458,7.36719,58.5391,18777,0,0,0,0,0,0.245376,0.020176,-1.3669e-05,ok,0
BBMSCore,3900,3,15.8582,12.7458,7.36719,351.875,89179,0,0,0,0,61,15.7769,0.079966,0.00135017,ok,1
BBMSInter,3900,3,4.38357,12.7458,7.36719,816.109,208007,0,0,0,0,14,4.15343,0.229999,0.000148079,ok,1
BBMSDppInstant,3900,3,5.54921,12.7458,7.36719,3380.81,868200,0,0,0,0,19,4.5298,1.0192,0.000211143,ok,1
BBMSDppStepwise,3900,3,5.71341,12.7458,7.36719,3249.34,834286,0,0,0,0,25,4.67307,1.03996,0.000377681,ok,1
DijkstraPrims,3900,3,0.254331,12.7458,7.36719,58.5391,18777,0,0,0,0,1,0.234241,0.020087,2.554e-06,ok,1
BBMSCore,3900,3,15.8761,12.7458,7.36719,351.992,89179,0,0,0,0,55,15.7628,0.109893,0.00341207,ok,2
BBMSInter,3900,3,4.38419,12.7458,7.36719,816.125,208007,0,0,0,0,13,4.16399,0.220035,0.000165293,ok,2
BBMSDppInstant,3900,3,5.54807,12.7458,7.36719,3380.97,868200,0,0,0,0,25,4.60709,0.940734,0.000240503,ok,2
BBMSDppStepwise,3900,3,5.69933,12.7458,7.36719,3249.34,834286,0,0,0,0,20,4.5299,1.16911,0.000314735,ok,2
DijkstraPrims,3900,3,0.262543,12.7458,7.36719,58.5508,18777,0,0,0,0,0,0.252579,0.009976,-1.1802e-05,ok,2
BBMSCore,3900,4,17.0475,12.5024,7.37109,351.867,89179,0,0,0,0,71,16.9245,0.119963,0.0030492,ok,0
BBMSInter,3900,4,4.48744,12.5024,7.37109,816.117,208007,0,0,0,0,16,4.217,0.269839,0.000606667,ok,0
BBMSDppInstant,3900,4,5.60974,12.5024,7.375,3381.86,868266,0,0,0,0,21,4.75944,0.84997,0.000331954,ok,0
BBMSDppStepwise,3900,4,5.75791,12.5024,7.375,3249.68,834379,0,0,0,0,22,4.81788,0.939678,0.000344963,ok,0
DijkstraPrims,3900,4,1.85925,12.5024,7.375,354.203,121509,0,0,0,0,7,1.74889,0.109945,0.000412478,ok,0
BBMSCore,3900,4,17.0556,12.5024,7.375,351.84,89179,0,0,0,0,74,16.9435,0.110025,0.00214366,ok,1
BBMSInter,3900,4,4.30561,12.5024,7.375,815.98,208007,0,0,0,0,14,4.0457,0.259754,0.000155396,ok,1
BBMSDppInstant,3900,4,5.46941,12.5024,7.375,3381.93,868266,0,0,0,0,23,4.53918,0.93,0.000228849,ok,1
BBMSDppStepwise,3900,4,5.71196,12.5024,7.375,3249.7,834379,0,0,0,0,22,4.70126,1.0104,0.000300594,ok,1
DijkstraPrims,3900,4,1.84521,12.5024,7.375,354.195,121509,0,0,0,0,8,1.72465,0.120368,0.000195279,ok,1
BBMSCore,3900,4,16.5268,12.5024,7.375,351.992,89179,0,0,0,0,68,16.4151,0.10997,0.00165651,ok,2
BBMSInter,3900,4,4.30634,12.5024,7.375,815.992,208007,0,0,0,0,27,4.056,0.249784,0.000554732,ok,2
BBMSDppInstant,3900,4,5.45112,12.5024,7.375,3381.87,868266,0,0,0,0,26,4.39052,1.06024,0.000357571,ok,2
BBMSDppStepwise,3900,4,5.70047,12.5024,7.375,3249.64,834379,0,0,0,0,21,4.66012,1.04013,0.000219836,ok,2
DijkstraPrims,3900,4,1.84865,12.5024,7.375,354.199,121509,0,0,0,0,5,1.70867,0.139937,4.293e-05,ok,2
BBMSCore,3900,5,17.3747,13.3763,7.37891,351.863,89179,0,0,0,0,63,17.2828,0.090037,0.00192855,ok,0
BBMSInter,3900,5,4.59942,13.3763,7.37891,816.113,208007,0,0,0,0,18,4.33882,0.260176,0.00041944,ok,0
BBMSDppInstant,3900,5,5.46618,13.3763,7.37891,3380.66,868113,0,0,0,0,23,4.49596,0.970022,0.000196426,ok,0
BBMSDppStepwise,3900,5,5.65557,13.3763,7.37891,3249.68,834379,0,0,0,0,22,4.76351,0.89189,0.000171277,ok,0
DijkstraPrims,3900,5,0.920027,13.3763,7.37891,180.562,64743,0,0,0,0,2,0.849512,0.070318,0.000197239,ok,0
BBMSCore,3900,5,17.2132,13.3763,7.37891,351.875,89179,0,0,0,0,74,17.0993,0.111911,0.00199835,ok,1
BBMSInter,3900,5,4.59643,13.3763,7.38281,816.125,208007,0,0,0,0,15,4.31594,0.280006,0.00047824,ok,1
BBMSDppInstant,3900,5,5.47454,13.3763,7.38672,3380.73,868113,0,0,0,0,21,4.41459,1.05977,0.000178526,ok,1
BBMSDppStepwise,3900,5,5.66361,13.3763,7.38672,3249.66,834379,0,0,0,0,27,4.62188,1.04147,0.000265471,ok,1
DijkstraPrims,3900,5,0.904255,13.3763,7.38672,180.543,64743,0,0,0,0,4,0.823322,0.080714,0.000218952,ok,1
BBMSCore,3900,5,17.2266,13.3763,7.38672,351.867,89179,0,0,0,0,67,17.1049,0.119924,0.00182324,ok,2
BBMSInter,3900,5,4.59648,13.3763,7.38672,816.137,208007,0,0,0,0,19,4.32632,0.270034,0.00012513,ok,2
BBMSDppInstant,3900,5,5.45693,13.3763,7.38672,3380.72,868113,0,0,0,0,26,4.58653,0.870145,0.000255056,ok,2
BBMSDppStepwise,3900,5,5.6748,13.3763,7.38672,3249.69,834379,0,0,0,0,22,4.7747,0.899796,0.000306078,ok,2
DijkstraPrims,3900,5,0.931861,13.3763,7.38672,180.512,64743,0,0,0,0,5,0.862099,0.069711,5.0627e-05,ok,2
BBMSCore,3900,6,16.7162,12.0733,7.39062,351.992,89179,0,0,0,0,65,16.6144,0.100014,0.001794,ok,0
BBMSInter,3900,6,4.07414,12.0733,7.39062,816.117,208007,0,0,0,0,17,3.84353,0.230088,0.000520819,ok,0
BBMSDppInstant,3900,6,5.42915,12.0733,7.39062,3382.41,868391,0,0,0,0,26,4.40756,1.02132,0.00026725,ok,0
BBMSDppStepwise,3900,6,5.65683,12.0733,7.39062,3249,834203,0,0,0,0,25,4.56572,1.09084,0.00026019,ok,0
DijkstraPrims,3900,6,0.458654,12.0733,7.39062,96.2461,33331,0,0,0,0,3,0.428807,0.029813,3.3525e-05,ok,0
BBMSCore,3900,6,16.746,12.0733,7.39062,351.992,89179,0,0,0,0,69,16.6541,0.090011,0.00184602,ok,1
BBMSInter,3900,6,4.07913,12.0733,7.39062,816.125,208007,0,0,0,0,22,3.85913,0.219832,0.000165406,ok,1
BBMSDppInstant,3900,6,5.42064,12.0733,7.39062,3382.42,868391,0,0,0,0,26,4.39066,1.02966,0.000316022,ok,1
BBMSDppStepwise,3900,6,5.66435,12.0733,7.39062,3249,834203,0,0,0,0,20,4.5637,1.10048,0.000168232,ok,1
DijkstraPrims,3900,6,0.454034,12.0733,7.39062,96.2461,33331,0,0,0,0,2,0.413658,0.040211,0.00016465,ok,1
BBMSCore,3900,6,16.6755,12.0733,7.39062,351.992,89179,0,0,0,0,66,16.5741,0.099952,0.00142147,ok,2
BBMSInter,3900,6,4.08227,12.0733,7.39453,816.125,208007,0,0,0,0,20,3.8519,0.229993,0.000382649,ok,2
BBMSDppInstant,3900,6,5.42213,12.0733,7.39453,3382.34,868391,0,0,0,0,18,4.43201,0.989971,0.000155165,ok,2
BBMSDppStepwise,3900,6,5.65411,12.0733,7.39453,3248.96,834203,0,0,0,0,16,4.70359,0.950332,0.000191709,ok,2
DijkstraPrims,3900,6,0.456631,12.0733,7.39453,96.25,33331,0,0,0,0,1,0.426349,0.030287,-4.995e-06,ok,2
BBMSCore,3900,7,17.0345,17.142,7.39844,351.992,89179,0,0,0,0,63,16.9415,0.089964,0.00297718,ok,0
BBMSInter,3900,7,4.43167,17.142,7.39844,815.992,208007,0,0,0,0,19,4.16125,0.270192,0.000224615,ok,0
BBMSDppInstant,3900,7,5.4066,17.142,7.39844,3381.41,868179,0,0,0,0,25,4.36477,1.04158,0.000253394,ok,0
BBMSDppStepwise,3900,7,5.7235,17.142,7.39844,3249.98,834480,0,0,0,0,25,4.67298,1.05026,0.000249747,ok,0
DijkstraPrims,3900,7,5.70919,17.142,7.39844,703.062,241966,0,0,0,0,19,5.45869,0.250017,0.000488418,ok,0
BBMSCore,3900,7,17.0901,17.142,7.39844,351.887,89179,0,0,0,0,80,16.9687,0.120002,0.00136763,ok,1
BBMSInter,3900,7,4.44323,17.142,7.39844,816.117,208007,0,0,0,0,18,4.1728,0.270294,0.000134279,ok,1
BBMSDppInstant,3900,7,5.42303,17.142,7.39844,3381.41,868179,0,0,0,0,19,4.52375,0.899101,0.000178408,ok,1
BBMSDppStepwise,3900,7,5.68743,17.142,7.39844,3249.93,834480,0,0,0,0,22,4.7773,0.909894,0.000236849,ok,1
DijkstraPrims,3900,7,5.73442,17.142,7.39844,703.047,241966,0,0,0,0,33,5.34385,0.389689,0.000882846,ok,1
BBMSCore,3900,7,17.0217,17.142,7.39844,351.992,89179,0,0,0,0,69,16.9102,0.110012,0.0014832,ok,2
BBMSInter,3900,7,4.43687,17.142,7.39844,816.09,208007,0,0,0,0,14,4.14681,0.289905,0.000156367,ok,2
BBMSDppInstant,3900,7,5.41129,17.142,7.39844,3381.34,868179,0,0,0,0,23,4.36248,1.04863,0.000179903,ok,2
BBMSDppStepwise,3900,7,5.70218,17.142,7.39844,3249.99,834480,0,0,0,0,16,4.67129,1.03067,0.000215239,ok,2
DijkstraPrims,3900,7,5.71997,17.142,7.39844,703.059,241966,0,0,0,0,20,5.43915,0.280056,0.000764689,ok,2
BBMSCore,3900,8,17.0938,14.7918,7.40625,351.992,89178,0,0,0,0,77,16.9734,0.119992,0.000422656,ok,0
BBMSInter,3900,8,4.40081,14.7918,7.41016,816.129,208006,0,0,0,0,14,4.13034,0.270385,8.9177e-05,ok,0
BBMSDppInstant,3900,8,5.45495,14.7918,7.41016,3380.79,868038,0,0,0,0,20,4.4747,0.98009,0.000161595,ok,0
BBMSDppStepwise,3900,8,5.69392,14.7918,7.41016,3249.28,834301,0,0,0,0,23,4.62377,1.06988,0.000257377,ok,0
DijkstraPrims,3900,8,4.44387,14.7918,7.41016,701.238,229409,0,0,0,0,16,4.14355,0.299938,0.000388276,ok,0
BBMSCore,3900,8,17.0431,14.7918,7.41016,351.992,89178,0,0,0,0,70,16.9416,0.099982,0.00151097,ok,1
BBMSInter,3900,8,4.40333,14.7918,7.41016,816.125,208006,0,0,0,0,18,4.15327,0.24993,0.00013754,ok,1
BBMSDppInstant,3900,8,5.4672,14.7918,7.41016,3380.82,868038,0,0,0,0,20,4.50654,0.960463,0.000191702,ok,1
BBMSDppStepwise,3900,8,5.66594,14.7918,7.41016,3249.38,834301,0,0,0,0,25,4.57546,1.09025,0.000223604,ok,1
DijkstraPrims,3900,8,4.33166,14.7918,7.41016,701.223,229409,0,0,0,0,21,4.01129,0.319766,0.000610796,ok,1
BBMSCore,3900,8,17.0288,14.7918,7.41016,351.992,89178,0,0,0,0,75,16.9367,0.090012,0.00212491,ok,2
BBMSInter,3900,8,4.39886,14.7918,7.41016,816.098,208006,0,0,0,0,19,4.14902,0.249693,0.00014409,ok,2
BBMSDppInstant,3900,8,5.4493,14.7918,7.41016,3380.83,868038,0,0,0,0,27,4.43816,1.01086,0.000282858,ok,2
BBMSDppStepwise,3900,8,5.66938,14.7918,7.41016,3249.38,834301,0,0,0,0,27,4.79977,0.869223,0.000385019,ok,2
DijkstraPrims,3900,8,4.31691,14.7918,7.41016,701.223,229409,0,0,0,0,20,4.07619,0.24012,0.000597612,ok,2
BBMSCore,3900,9,15.5067,12.719,7.41406,351.992,89179,0,0,0,0,66,15.385,0.119957,0.00169035,ok,0
BBMSInter,3900,9,4.1545,12.719,7.41406,816.117,208007,0,0,0,0,13,3.93418,0.220221,9.7659e-05,ok,0
BBMSDppInstant,3900,9,5.44887,12.719,7.41406,3381.99,868289,0,0,0,0,24,4.54721,0.901316,0.000342382,ok,0
BBMSDppStepwise,3900,9,5.63954,12.719,7.41406,3250,834464,0,0,0,0,19,4.82939,0.809815,0.000341341,ok,0
DijkstraPrims,3900,9,0.212301,12.719,7.41797,51.2422,16922,0,0,0,0,1,0.202234,0.010065,1.882e-06,ok,0
BBMSCore,3900,9,15.4729,12.719,7.41797,351.977,89179,0,0,0,0,66,15.3615,0.110008,0.00135575,ok,1
BBMSInter,3900,9,4.15766,12.719,7.41797,816.121,208007,0,0,0,0,14,3.90715,0.249781,0.000732063,ok,1
BBMSDppInstant,3900,9,5.43508,12.719,7.41797,3381.94,868289,0,0,0,0,22,4.39407,1.04081,0.000188719,ok,1
BBMSDppStepwise,3900,9,5.70545,12.719,7.41797,3249.91,834464,0,0,0,0,20,4.70585,0.999351,0.00025365,ok,1
DijkstraPrims,3900,9,0.216652,12.719,7.41797,51.2227,16922,0,0,0,0,0,0.18711,0.029554,-1.2301e-05,ok,1
BBMSCore,3900,9,15.4851,12.719,7.41797,351.992,89179,0,0,0,0,61,15.3838,0.099955,0.00139592,ok,2
BBMSInter,3900,9,4.16233,12.719,7.41797,816.117,208007,0,0,0,0,16,3.89203,0.270091,0.00020815,ok,2
BBMSDppInstant,3900,9,5.43648,12.719,7.41797,3381.81,868289,0,0,0,0,22,4.49693,0.939265,0.000286501,ok,2
BBMSDppStepwise,3900,9,5.61999,12.719,7.41797,3249.89,834464,0,0,0,0,19,4.70986,0.909874,0.000261719,ok,2
DijkstraPrims,3900,9,0.215611,12.719,7.41797,51.2344,16922,0,0,0,0,0,0.205422,0.010201,-1.2142e-05,ok,2
BBMSCore,6500,0,68.6778,14.745,7.42188,971.117,247707,0,0,0,0,276,68.3906,0.279993,0.00717906,ok,0
BBMSInter,6500,0,13.6225,14.745,7.42188,2260.49,577785,0,0,0,0,59,12.912,0.709989,0.000530783,ok,0
BBMSDppInstant,6500,0,17.7076,14.745,7.42188,9399.87,2419146,0,0,0,0,74,14.756,2.95073,0.000954254,ok,0
BBMSDppStepwise,6500,0,16.8447,14.745,7.42188,9021.39,2322154,0,0,0,0,71,13.8432,3.0002,0.00131782,ok,0
DijkstraPrims,6500,0,13.3258,14.745,7.42188,1728.85,601844,0,0,0,0,58,12.4751,0.850193,0.000571475,ok,0
BBMSCore,6500,0,67.8523,14.745,7.42188,971.117,247707,0,0,0,0,225,67.5401,0.309977,0.00222096,ok,1
BBMSInter,6500,0,13.6465,14.745,7.42188,2260.49,577785,0,0,0,0,66,12.9363,0.709673,0.000518794,ok,1
BBMSDppInstant,6500,0,17.9427,14.745,7.42578,9399.75,2419146,0,0,0,0,79,15.022,2.91995,0.000802462,ok,1
BBMSDppStepwise,6500,0,16.7431,14.745,7.42969,9021.27,2322154,0,0,0,0,78,14.2023,2.54001,0.000808709,ok,1
DijkstraPrims,6500,0,13.346,14.745,7.42969,1728.89,601844,0,0,0,0,56,12.6058,0.739624,0.000595129,ok,1
BBMSCore,6500,0,67.8283,14.745,7.42969,971.117,247707,0,0,0,0,244,67.5367,0.290019,0.00153618,ok,2
BBMSInter,6500,0,13.6246,14.745,7.42969,2260.48,577785,0,0,0,0,67,13.044,0.580077,0.000554642,ok,2
BBMSDppInstant,6500,0,17.6018,14.745,7.42969,9399.87,2419146,0,0,0,0,71,15.0211,2.5798,0.000940351,ok,2
BBMSDppStepwise,6500,0,16.7473,14.745,7.42969,9021.39,2322154,0,0,0,0,69,13.8558,2.89074,0.00079161,ok,2
DijkstraPrims,6500,0,13.3882,14.745,7.42969,1728.9,601844,0,0,0,0,56,12.6155,0.771962,0.000738162,ok,2
BBMSCore,6500,1,73.6793,12.8155,7.43359,971.125,247705,0,0,0,0,279,73.3814,0.289982,0.00787852,ok,0
BBMSInter,6500,1,14.672,12.8155,7.43359,2260.5,577783,0,0,0,0,68,13.9517,0.719787,0.000464319,ok,0
BBMSDppInstant,6500,1,17.9342,12.8155,7.43359,9398.07,2418667,0,0,0,0,72,14.9238,3.00957,0.000842242,ok,0
BBMSDppStepwise,6500,1,16.7659,12.8155,7.43359,9021.64,2322218,0,0,0,0,68,14.0853,2.67988,0.000791688,ok,0
DijkstraPrims,6500,1,1.67042,12.8155,7.43359,294.203,94073,0,0,0,0,12,1.57028,0.099644,0.000493515,ok,0
BBMSCore,6500,1,74.1382,12.8155,7.43359,971.102,247705,0,0,0,0,260,73.8448,0.289995,0.00341721,ok,1
BBMSInter,6500,1,14.6565,12.8155,7.43359,2260.37,577783,0,0,0,0,53,13.9261,0.729998,0.000394283,ok,1
BBMSDppInstant,6500,1,17.8784,12.8155,7.43359,9398.05,2418667,0,0,0,0,73,15.0074,2.87028,0.000671731,ok,1
BBMSDppStepwise,6500,1,16.7617,12.8155,7.43359,9021.59,2322218,0,0,0,0,65,14.1116,2.64921,0.00087049,ok,1
DijkstraPrims,6500,1,1.65271,12.8155,7.43359,294.207,94073,0,0,0,0,5,1.56283,0.089824,4.7972e-05,ok,1
BBMSCore,6500,1,73.604,12.8155,7.43359,971.137,247705,0,0,0,0,273,73.3011,0.29998,0.00290813,ok,2
BBMSInter,6500,1,14.6754,12.8155,7.43359,2260.37,577783,0,0,0,0,50,13.955,0.719955,0.000471721,ok,2
BBMSDppInstant,6500,1,17.7913,12.8155,7.43359,9398.05,2418667,0,0,0,0,74,14.7898,3.00079,0.000718391,ok,2
BBMSDppStepwise,6500,1,16.7887,12.8155,7.4375,9021.52,2322218,0,0,0,0,61,13.8894,2.89865,0.000638827,ok,2
DijkstraPrims,6500,1,1.65748,12.8155,7.4375,294.215,94073,0,0,0,0,9,1.51528,0.142119,7.6646e-05,ok,2
BBMSCore,6500,2,65.1572,13.0087,7.4375,971.113,247704,0,0,0,0,265,64.8536,0.299778,0.00389879,ok,0
BBMSInter,6500,2,14.8357,13.0087,7.44141,2260.46,577782,0,0,0,0,56,14.1347,0.700252,0.000795082,ok,0
BBMSDppInstant,6500,2,17.5275,13.0087,7.44141,9396.9,2418666,0,0,0,0,60,14.3174,3.2095,0.000540752,ok,0
BBMSDppStepwise,6500,2,16.6891,13.0087,7.44141,9021.3,2322161,0,0,0,0,64,13.8587,2.8298,0.000681554,ok,0
DijkstraPrims,6500,2,3.20275,13.0087,7.44141,488.723,163447,0,0,0,0,10,3.06278,0.139705,0.000261301,ok,0
BBMSCore,6500,2,65.6415,13.0087,7.44141,971.117,247704,0,0,0,0,263,65.3565,0.279945,0.00503752,ok,1
BBMSInter,6500,2,14.8155,13.0087,7.44141,2260.49,577782,0,0,0,0,53,14.1347,0.680247,0.000572476,ok,1
BBMSDppInstant,6500,2,17.8834,13.0087,7.44141,9396.87,2418666,0,0,0,0,86,14.9538,2.92885,0.000806541,ok,1
BBMSDppStepwise,6500,2,16.8826,13.0087,7.44141,9021.3,2322161,0,0,0,0,66,14.2111,2.67034,0.00109089,ok,1
DijkstraPrims,6500,2,3.24613,13.0087,7.44141,488.641,163447,0,0,0,0,11,3.03608,0.209546,0.000495435,ok,1
BBMSCore,6500,2,67.9814,13.0087,7.44141,971.117,247704,0,0,0,0,277,67.6747,0.299979,0.00668443,ok,2
BBMSInter,6500,2,15.3726,13.0087,7.44141,2260.5,577782,0,0,0,0,60,14.7218,0.650073,0.000652595,ok,2
BBMSDppInstant,6500,2,17.9592,13.0087,7.44141,9396.87,2418666,0,0,0,0,76,14.9454,3.01296,0.000865778,ok,2
BBMSDppStepwise,6500,2,16.976,13.0087,7.44141,9021.29,2322161,0,0,0,0,70,14.084,2.89095,0.000979985,ok,2
DijkstraPrims,6500,2,3.22282,13.0087,7.44141,488.633,163447,0,0,0,0,13,3.03212,0.190163,0.000535612,ok,2
BBMSCore,6500,3,80.5063,18.9508,7.44922,971.117,247704,0,0,0,0,306,80.2125,0.289963,0.00388271,ok,0
BBMSInter,6500,3,15.05,18.9508,7.44922,2260.48,577782,0,0,0,0,62,14.3089,0.740292,0.000788039,ok,0
BBMSDppInstant,6500,3,18.2684,18.9508,7.45703,9394.98,2417851,0,0,0,0,76,15.3969,2.8707,0.000890143,ok,0
BBMSDppStepwise,6500,3,17.0391,18.9508,7.46484,9022.57,2322454,0,0,0,0,72,14.1491,2.88918,0.000800106,ok,0
DijkstraPrims,6500,3,17.7418,18.9508,7.46484,1813.11,623390,0,0,0,0,70,16.99,0.749858,0.00194628,ok,0
BBMSCore,6500,3,77.85,18.9508,7.46484,971.117,247704,0,0,0,0,328,77.5419,0.299995,0.00813996,ok,1
BBMSInter,6500,3,15.02,18.9508,7.46484,2260.5,577782,0,0,0,0,65,14.279,0.740293,0.000729015,ok,1
BBMSDppInstant,6500,3,18.2876,18.9508,7.46484,9394.98,2417851,0,0,0,0,62,15.3978,2.88899,0.000841811,ok,1
BBMSDppStepwise,6500,3,17.0034,18.9508,7.46484,9022.56,2322454,0,0,0,0,74,13.9923,3.00981,0.00122776,ok,1
DijkstraPrims,6500,3,17.6725,18.9508,7.46484,1813.04,623390,0,0,0,0,68,16.9614,0.709924,0.001129,ok,1
BBMSCore,6500,3,77.8108,18.9508,7.46484,971.125,247704,0,0,0,0,277,77.5183,0.289982,0.00254897,ok,2
BBMSInter,6500,3,15.0314,18.9508,7.46484,2260.49,577782,0,0,0,0,67,14.3608,0.669888,0.00068329,ok,2
BBMSDppInstant,6500,3,18.1932,18.9508,7.46484,9394.99,2417851,0,0,0,0,76,15.3523,2.83984,0.00107199,ok,2
BBMSDppStepwise,6500,3,17.1049,18.9508,7.46484,9022.54,2322454,0,0,0,0,66,14.3537,2.75002,0.00117093,ok,2
DijkstraPrims,6500,3,17.6981,18.9508,7.46484,1813.08,623390,0,0,0,0,60,16.9865,0.71014,0.00149786,ok,2
BBMSCore,6500,4,67.4367,12.4008,7.46875,971.137,247707,0,0,0,0,261,67.1542,0.279988,0.00254377,ok,0
BBMSInter,6500,4,14.6682,12.4008,7.46875,2260.5,577785,0,0,0,0,66,14.0374,0.630036,0.000768706,ok,0
BBMSDppInstant,6500,4,17.9592,12.4008,7.46875,9397.02,2418781,0,0,0,0,74,14.968,2.9903,0.000876322,ok,0
BBMSDppStepwise,6500,4,16.8696,12.4008,7.46875,9019.45,2321670,0,0,0,0,76,14.1184,2.75028,0.000990503,ok,0
